name, molecular_weight, confidence (HHpred),pdb, selection, bu, uniprot, label, surface, compartment, comments, complexation, template, quality (modfold=monomers/voroMQA=complexes), offset, pcpalAxis, protein copy number, method, dsDNA-binding, function 
MG_450_MONOMER,32647.8,99.65517241,2DT8, or :A,AU,P47688,degV family protein,,auto_root.mge,c,0.0,-,-1,"0,0,0","0,0,1",237.0,PDB-homolog,0,uncharacterized
MG_451_MONOMER,42990.2,99.74619289,2C78, or :A,AU,P13927,translation elongation factor Tu,,auto_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",1.0,PDB-homolog,0,translation
MG_452_MONOMER,29448.3,5.915708812,2KS1, or :B,AU,P47690,membrane protein; putative,TRUE,auto_root.mge,m,0.0,-,-1,"0,0,0","0,0,1",83.0,PDB-homolog,0,protein transport/singaling
MG_453_MONOMER,32513.9,99.65753425,5J49, or :B,AU,P47691,UTP-glucose-1-phosphate uridylyltransferase,,auto_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",3.0,PDB-homolog,0,metabolism
MG_454_MONOMER,17376.1,90.23225806,6D9N, or :A,AU,P47692,thiol-dependent peroxidase,,auto_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",0.0,PDB-homolog,0,host cell interaction
MG_455_MONOMER,44818.2,99.24242424,1JIL, or :A,AU,P47693,tyrosyl-tRNA synthetase,,auto_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",1.0,PDB-homolog,0,RNA synthesis/maturation
MG_456_MONOMER,38168,25.28263473,6B85, or :A,AU,P47694,,TRUE,auto_root.mge,m,0.0,-,-1,"-4,17,-42","0,0,1",7.0,PDB-homolog,0,MG-specific
MG_457_MONOMER,75798.8,63.39031339,6AZ0, or :B,AU,P47695,ATP-dependent metalloprotease FtsH,TRUE,auto_root.mge,m,0.5,-,-1,"0,0,0","0,0,1",1.0,PDB-homolog,0,protein folding/maturation
MG_458_MONOMER,19759.1,99.9,3ACD, or :A,AU,P47696,hypoxanthine phosphoribosyltransferase,,auto_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",2.0,PDB-homolog,0,metabolism
MG_459_MONOMER,19029,98.22485207,1T0A, or :C,AU,Q49436,putative 2-C-methyl-D-erythritol-2;4-cyclodiphosphate synthase,,auto_root.mge,c,0.0,-,-1,"0,0,0","0,0,1",14.0,PDB-homolog,0,metabolism
MG_460_MONOMER,33966.1,99.67948718,4Q3N, or :A,AU,P47698,L-lactate dehydrogenase/malate dehydrogenase,,auto_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",1.0,PDB-homolog,0,metabolism
MG_461_MONOMER,49807.1,98.82352941,2Q14, or :D,AU,P47699,HD domain protein,,auto_root.mge,c,0.0,-,-1,"0,0,0","0,0,1",57.0,PDB-homolog,0,metabolism
MG_462_MONOMER,55196.4,99.58677686,6B1Z, or :A,AU,P47700,glutamyl-tRNA synthetase,,auto_root.mge,c,0.0,-,-1,"0,0,0","0,0,1",56.0,PDB-homolog,0,RNA synthesis/maturation
MG_463_MONOMER,29954.3,99.22779923,3TPZ, or :B,AU,P47701,dimethyladenosine transferase,,auto_root.mge,c,0.0,-,-1,"0,0,0","0,0,1",46.0,PDB-homolog,0,RNA synthesis/maturation
MG_464_MONOMER,43276.2,76.1038961,5MG3, or :C,AU,P47702,inner-membrane protein insertion factor,TRUE,auto_root.mge,m,0.5,-,-1,"20,-21,21","0,0,1",9.0,PDB-homolog,0,protein folding/maturation
MG_465_MONOMER,14805.4,92.87578125,6d1r, or :A,AU,P47703,ribonuclease P protein component,,auto_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",14.0,PDB-homolog,0,RNA synthesis/maturation
MG_466_MONOMER,5706.7,95.54583333,4YBB, or :D3,AU,P47704,ribosomal protein L34,,auto_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",116.0,PDB-homolog,0,translation
MG_467_MONOMER,34678.4,74.91961415,5XU1, or :A,AU,P47705,salivaricin A ABC transporter; ATP-binding protein,,auto_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",10.0,PDB-homolog,0,protein transport/singaling
MG_468_MONOMER,198492,39.94054964,5XU1, or :M,AU,Q49460,salivaricin A ABC transporter; permease protein,TRUE,auto_root.mge,m,0.5,-,-1,"7,13,25","0,0,1",0.0,PDB-homolog,0,protein transport/singaling
MG_469_MONOMER,50762.2,98.85583524,3R8F, or :A,AU,P35888,chromosomal replication initiator protein DnaA,,auto_root.mge,c,0.5,-,-1,"8,35,42","0.44,0.84,0.32",0.0,PDB-homolog,0,DNA replication/maintenance
MG_470_MONOMER,29967.8,99.62825279,5IF9, or :A,AU,P47706,CobQ/CobB/MinD/ParA nucleotide binding domain,,auto_root.mge,c,0.0,-,-1,"-22,-14,-15","-0.2,-0.68,0.71",61.0,PDB-homolog,1,cytokinesis/motility
MG_473_MONOMER,5759.9,99.8,5MYJ, or :B5,AU,Q9ZB82,ribosomal protein L33 type 2,,auto_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",127.0,PDB-homolog,0,translation
MG_474_MONOMER,14258.6,74.33070866,5TCX, or :A,AU,Q9ZB81,protein export/possible structural role,TRUE,auto_root.mge,m,0.0,-,-1,"0,0,0","0,0,1",13.0,PDB-homolog,0,protein transport/singaling
MG_476_MONOMER,8543.5,99.7,5mg3, or :G,AU,P58061,preprotein translocase; SecG subunit,TRUE,auto_root.mge,m,0.5,-,-1,"0,0,0","0,0,1",1.0,PDB-homolog,0,protein transport/singaling
MG_477_MONOMER,10472.5,97.68,1G2R, or :A,AU,Q2MHT0,transcription termination factor,,auto_root.mge,c,0.0,-,-1,"0,0,0","0,0,1",7.0,PDB-homolog,0,transcription
MG_478_MONOMER,17776.1,38.13636364,3J09, or :A,AU,Q9ZB80,,TRUE,auto_root.mge,m,0.0,-,-1,"0,0,0","0,0,1",19.0,PDB-homolog,0,MG-specific
MG_480_MONOMER,25225.7,5.07260274,2K29, or :A/0,AU,P56723,structural; putative Cell cycle; putative,,auto_root.mge,c,0.0,-,-1,"0,0,0","0,0,1",37.0,PDB-homolog,0,MG-specific
MG_481_MONOMER,7638.1,88.17741935,5NGM, or :Au,AU,P57085,30S ribosomal protein S21,,auto_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",167.0,PDB-homolog,0,translation
MG_482_MONOMER,12780.8,99.02368421,3GWM, or :A,AU,Q9ZB79,holo-(acyl-carrier-protein) synthase,,auto_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",0.0,PDB-homolog,0,metabolism
MG_491_MONOMER,39388.4,41.04046243,4XNG, or :A,AU,Q9ZB78,cell adhesion; homology to dksA; RNA polymerase binding; putative,,auto_root.mge,c,0.0,-,-1,"0,0,0","0,0,1",35.0,PDB-homolog,0,cytokinesis/motility
MG_494_MONOMER,17493.3,2.875333333,1JH3, or :A/0,AU,Q9ZB77,cell-division inhibitor; putative protease; putative,,auto_root.mge,c,0.0,-,-1,"0,0,0","0,0,1",12.0,PDB-homolog,0,cytokinesis/motility
MG_498_MONOMER,32749.1,95.77464789,1K82, or :C,AU,P55825,formamidopyrimidine-DNA glycosylase,,auto_root.mge,c,0.0,-,-1,"-4,9,-14","-0.92,-0.38,0.04",20.0,PDB-homolog,1,DNA replication/maintenance
MG_505_MONOMER,16063.8,99.27536232,1NU0, or :B,AU,Q9ZB76,putative holliday junction resolvase,,auto_root.mge,c,0.0,-,-1,"0,0,0","0,0,1",15.0,PDB-homolog,0,DNA replication/maintenance
MG_515_MONOMER,30844,32.16468401,3x29, or :A,AU,Q9ZB74,,TRUE,auto_root.mge,m,0.0,-,-1,"0,0,0","0,0,1",318.0,PDB-homolog,0,MG-specific
MG_516_MONOMER,8281,48.29589041,5I0I, or :G,AU,Q49310,UPF0154,,auto_root.mge,c,0.0,-,-1,"0,0,0","0,0,1",15.0,PDB-homolog,0,uncharacterized
MG_517_MONOMER,40136.6,66.79530792,3BCV, or :B,AU,Q9ZB73,glycosyl transferase; group 2 family protein,,auto_root.mge,c,0.0,-,-1,"0,0,0","0,0,1",23.0,PDB-homolog,0,metabolism
MG_521_MONOMER,25092.9,95.69419643,3P5N, or :A,AU,Q9ZB72,membrane protein; putative,TRUE,auto_root.mge,m,0.0,-,-1,"0,0,0","0,0,1",5.0,PDB-homolog,0,protein transport/singaling
MG_522_MONOMER,10104.7,91.95340909,6HA1, or :t,AU,P55750,ribosomal protein S20,,auto_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",148.0,PDB-homolog,0,translation
MG_524_MONOMER,17172.1,85.88993289,4X89, or :A,AU,Q9ZB71,,TRUE,auto_root.mge,m,0.0,-,-1,"0,0,0","0,0,1",42.0,PDB-homolog,0,uncharacterized
MG_525_MONOMER,76810.7,5.228915663,2JWA, or :A/1,AU,P47655,,,auto_root,e,0.0,-,-1,"0,0,0","0,0,1",9.0,PDB-homolog,0,MG-specific
MG_526_MONOMER,32069.5,80.28169014,5XU1, or :B,AU,Q9ZB70,salivaricin A ABC transporter; ATP-binding protein,,auto_root.mge,c,0.5,-,-1,"5,-1,36","-0.06,-0.01,-1",25.0,PDB-homolog,0,protein transport/singaling
MGrrnA16S,,-1,4V69, or :AA,AU,,rRNA,,root.mge,c,,,-1,,,,,0,PDB-homolog,0,translation
MGrrnA23S,,-1,4V69, or :BB,AU,,rRNA,,root.mge,c,,,-1,,,,,0,PDB-homolog,0,translation
MGrrnA5S,,-1,4V69, or :BA,AU,,rRNA,,root.mge,c,,,-1,,,,,17,PDB-homolog,0,translation
tRNA,,-1,6TNA,,AU,,tRNA,,root.mge,c,,,-1,,,,,451,PDB-homolog,0,translation
tRNA-aminoacylated,,-1,6TNA,,AU,,tRNA,,root.mge,c,,,-1,,,,,1198,PDB-homolog,0,translation
MG_0001,,-1,4WFM, or :A,AU,,sRNA,,root.mge,c,,,-1,,,,,1,PDB-homolog,0,RNA synthesis/maturation
MG_0002,,-1,4V2S, or :Q,AU,,sRNA,,root.mge,c,,,-1,,,,,15,PDB-homolog,0,RNA synthesis/maturation
MG_0003,,-1,3DHS, or :A,AU,,sRNA,,root.mge,c,,,-1,,,,,0,PDB-homolog,0,RNA synthesis/maturation
MG_0004,,-1,2CZJ, or :B,AU,,sRNA,,root.mge,c,,,-1,,,,,7,PDB-homolog,0,translation
